name,capitulo,modalidad,modalidad_articulo,descripcion,caracteristica_articulo
DELITOS CONTRA LA PROPIEDAD,ESTAFA Y OTROS FRAUDES,FRAUDES,242,EN JUEGO SE VALIERE DE ARTIFICIO O ENGA•O PARA ASEGURAR LA SUERTE.,242.7
DELITOS CONTRA LA PROPIEDAD,ESTAFA Y OTROS FRAUDES,APROPIACI‡N INDEBIDA,242,"EN PERJUICIO DE OTRO SE APROPIARE O DISTRAJERE DINERO, EFECTOS O CUALQUIER OTRA COSA MUEBLE QUE HUBIERE RECIBIDO EN DEP‡SITO, COMISI‡N O ADMINISTRACI‡N, O POR OTRO T÷TULO QUE CONLLEVE OBLIGACI‡N DE ENTREGARLA O DEVOLVERLA, O NEGARE HABERLA RECIBIDO",242.8
DELITOS CONTRA LA PROPIEDAD,ESTAFA Y OTROS FRAUDES,APROPIACI‡N INDEBIDA,242," VENDER O GRAVAR, COMO LIBRES, LOS BIENES QUE ESTUVIEREN EN LITIGIO, EMBARGADOS O GRAVADOS, Y QUIEN VENDIERE, GRAVARE O ARRENDARE, BIENES AJENOS COMO PROPIOS",242.9
DELITOS CONTRA LA PROPIEDAD,ESTAFA Y OTROS FRAUDES,APROPIACI‡N INDEBIDA,242," DEFRAUDAR A OTRO BAJO PRETEXTO DE SUPUESTA REMUNERACI‡N, GRATIFICACI‡N O DµDIVA A LOS JUECES U OTROS EMPLEADOS PÈBLICOS, SIN PERJUICIO DE LA ACCI‡N DE CALUMNIA QUE A êSTOS CORRESPONDA",242 N 10
DELITOS CONTRA LA PROPIEDAD,ESTAFA Y OTROS FRAUDES,APROPIACI‡N INDEBIDA,242," PARA OBTENER EL PRECIO DE UN SEGURO, O ALGÈN PROVECHO INDEBIDO, DESTRUYERE, DETERIORARE U OCULTARE LA COSA ASEGURADA O CUALQUIER OTRA DE SU PROPIEDAD",242.11
DELITOS CONTRA LA PROPIEDAD,ESTAFA Y OTROS FRAUDES,APROPIACI‡N INDEBIDA,242," CON IDêNTICO PROP‡SITO, SE CAUSARE POR S÷ MISMO O POR TERCERO, UNA LESI‡N PERSONAL O SE AGRAVARE LA CAUSADA POR UN ACCIDENTE",242.12
DELITOS CONTRA LA PROPIEDAD,ESTAFA Y OTROS FRAUDES,APROPIACI‡N INDEBIDA,242,"ABUSANDO DE LAS NECESIDADES, DE LA INEXPERIENCIA, O DE LAS PASIONES DE UN MENOR, O DEL ESTADO DE ENFERMEDAD O DEFICIENCIA S÷QUICA DE UNA PERSONA, LA HICIERE FIRMAR UN DOCUMENTO O EJECUTAR CUALQUIER OTRO ACTO QUE IMPORTE EFECTO JUR÷DICO",242.13
DELITOS CONTRA LA PROPIEDAD,ESTAFA Y OTROS FRAUDES,FRAUDE,243,DEFRAUDE O PERJUDIQUE A OTRO UTILIZANDO CUALQUIER ENGA•O ,243
DELITOS CONTRA LA PROPIEDAD,USURA  Y AGIOTAJE,USURA ,244,"EL PRESTAMISTA QUE EXIJA A SUS DEUDORES, EN CUALQUIER FORMA, UN INTERES MAYOR AL INTERES PROMEDIO, VIGENTE EN EL SISTEMA FINANCIERO NACIONAL EN LA FECHA DEL CONTRATO DEL PRESTAMO AUMENTADO EN SEIS PUNTOS, AUN CUANDO DICHO INTERES SE CUBRA O DISIMULE DE CUALQUIER MANERA O SE LE DE OTRA DENOMINACION",244
DELITOS CONTRA LA PROPIEDAD,USURA  Y AGIOTAJE,USURA ,244,"EL QUE APROVECHANDO LA APREMIANTE NECESIDAD, LA LIGEREZA O LA INEXPERIENCIA DE UNA PERSONA, LE HICIERE DAR O PROPONER EN CUALQUIER FORMA, PARA S÷ O PARA OTRO, VENTAJA PECUNIARIA SUPERIOR AL TREINTA POR CIENTO DE SU PRESTACI‡N, U OTORGARE GARANT÷A",245
DELITOS CONTRA LA PROPIEDAD,USURA  Y AGIOTAJE,USURA ,244,HABITUALMENTE PRESTE DINERO CON GARANT÷A O SIN ELLA Y NO SE ENCUENTRE INSCRITO EN EL REGISTRO OFICIAL CORRESPONDIENTE O NO LLEVE LIBROS DE CONTABILIDAD,246
DELITOS CONTRA LA PROPIEDAD,USURA  Y AGIOTAJE,AGIOTAJE,247,AUMENTE LOS PRECIOS DE LAS MERCADER÷AS O DE QUIEN AUMENTE LOS PRECIOS DE SERVICIOS PÈBLICOS POR ENCIMA DE LOS FIJADOS POR LAS AUTORIDADES COMPETENTES DE ACUERDO CON LA LEY,247
DELITOS CONTRA LA PROPIEDAD,DELITO CONTRA LA PROPﬁEDAD,VIOLACION AL DERECHO DE AUTOR Y DERECHOS CONEXOS,248,"VIOLE LOS DERECHOS DE LOS AUTORES DE OBRAS LITERARIAS, CIENT÷FICAS O ART÷STICAS Y LOS DEMµS PROTEGIDOS POR LA LEY DE DERECHOS DE AUTOR Y DERECHOS CONEXOS",248
DELITOS CONTRA LA PROPIEDAD,DELITO CONTRA LA PROPﬁEDAD,VIOLACION AL DERECHO DE AUTOR Y DERECHOS CONEXOS,248,"COOMETIDO POR LAS PERSONAS NATURALES O JUR÷DICAS QUE SIN AUTORIZACI‡N DE LOS RESPECTIVOS TITULARES DE LOS DERECHOS DE AUTOR O  DERECHOS CONEXOS UTILICEN CON FINES COMERCIALES, SE•ALES DE TELEVISI‡N TRANSMITIDAS POR MEDIO DE SATêLITE O REPRODUZCAN O PROYECTEN VIDEOS, PEL÷CULAS U OTRAS OBRAS ANµLOGAS QUE, POR SU NATURALEZA, ESTêN O DEBAN ESTAR PROTEGIDAS POR LA LEY DE LA MATERIA",248-A
DELITOS CONTRA LA PROPIEDAD,DELITO CONTRA LA PROPﬁEDAD,VIOLACION AL DERECHO DE AUTOR Y DERECHOS CONEXOS,248,UTILIZACI‡N DE FRECUENCIAS DEL ESPECTRO RADIOELECTRICO SIN AUTORIZACI‡N,248-A P2
DELITOS CONTRA LA PROPIEDAD,DELITO CONTRA LA PROPﬁEDAD,EVASION DE MEDIDAS TECNOLOGICAS,248-B,"SIN AUTORIZACION DE LOS RESPECTIVOS TITULARES DEL DERECHO DE AUTOR Y DE LOS DERECHOS CONEXOS ELUDA O EVADA CUALQUIER MEDIDA TECNOLOGICA EFECTIVA QUE CONTROLE EL ACCESO A UNA OBRA, INTERPRETACION O EJECUCION O FONOGRAMA , U OTRA MATERIA OBJETO DE PROTECCION  ",248-B
DELITOS CONTRA LA PROPIEDAD,DELITO CONTRA LA PROPﬁEDAD,VIOLACION A INFORMACION SOBRE GESTION DE DERECHOS,248-C,"CON EL FIN DE LOGRAR UNA VENTAJA COMERCIAL O GANANCIA FINANCIERA PRIVADA Y A SABIENDAS QUE ESTE ACTO PODRA INDUCIR , PERMITIR, FACILITAR O ENCUBRIR UNA INFRACCION DE UN DERECHO DE AUTOR O DERECHO CONEXO:1. A SABIENDAS SUPRIMA O ALTERE CUALQUIER INFORMACION SOBRE GESTION DE DERECHOS; 2. DISTRIBUYA, IMPORTE PARA SU DISTRIBUCION, TRANSMITA , COMUNIQUE O PONGA A DISPOSICION DEL PUBLICO COPIAS DE OBRAS, INTERPRETACIONES O EJECUCIONES O FONOGRAMAS, TENIENDO CONOCIMIENTO QUE LA INFORAMCIOPN SOBRE GESTION DE DERECHOS HA SIDO SUPRIMIDA O ALTERADA SIN AUTORIZACION DEL TITULAR DEL DERECHO",248-C
DELITOS CONTRA LA PROPIEDAD,DELITO CONTRA LA PROPﬁEDAD,FABRICACION Y VENTA DE PRODUCTOS SIMILARES,249," FABRICAR O PONER EN VENTA ARTICULOS QUE POR SU NOMBRE, MARCA, ENVOLTURA, PRESENTACION O APARIENCIA PUEDAN SER CONFUNDIDOS CON PRODUCTOS SIMILARES PATENTADOS O REGISTRADOS A NOMBRE DE OTRO",249
DELITOS CONTRA LA PROPIEDAD,DELITO CONTRA LA PROPﬁEDAD,FALSIFICACION  O COMERCIALIZACION  DE PRODUCTOS O MARCAS FALSIFICADAS,251,"1.FALSIFICAR, IMITAR O USAR FRAUDULENTAMENTE CUALQUIERA DE LAS FIGURAS O BIENES JURIDICOS PROTEGIDOS POR LA LEY DE PROPIEDAD INDUSTRIAL. 2.CON CONOCIMIENTO DE QUE DICHAS FIGURAS O BIENES JURIDICOS SON FALSIFICADOS, LOS NEGOCIEN DE CUALQUIER FORMA. 3. A SABIENDAS COMERCIALIZAN LAS MERCANCIAS, ARTICULOS O PRODUCTOS AMPARADOS CON LAS INDICADAS FIGURAS O BIENES JURIDICOS FALSIFICADOS, IMITADOS O USADOS FRAUDULENTAMENTE",251
DELITOS CONTRA LA PROPIEDAD,DELITO CONTRA LA PROPﬁEDAD,USO DE MATERIAL FALSIFICADO CONTRAVINIENDO LA MORAL U ORDEN PUBLICO,252,"USO DE ELEMENTOS REFERIDOS EN EL ARTICULO 251 DEL CODIGO PENAL, QUE CONTRAVENGAN LA MORAL, EL ORDEN PUBLICO, LAS BUENAS COSTUMBRES, O QUE RIDICULICEN PERSONAS O QUE OFENDAN SENTIMIENTOS RELIGIOSOS",252
DELITOS CONTRA LA PROPIEDAD,DELITO CONTRA LA PROPﬁEDAD,USO DE MATERIAL FALSIFICADO CONTRAVINIENDO LA MORAL U ORDEN PUBLICO,252,QUIENES COMETAN ALGUNA DE LAS INFRACCIONES PREVISTAS EN EL TITULO VI DE LA LEY DE PROPIEDAD INDUSTRIAL QUE NO ESTEN COMPRENDIDAS ,253
DELITOS CONTRA LA PROPIEDAD,DA•OS,DA•OS,254,"DESTRUYA, INUTILICE, HAGA DESAPARECER O DE CUALQUIER MODO, DETERIORE COSAS MUEBLES O INMUEBLES O ANIMALES DE AJENA PERTENENCIA, SIEMPRE QUE EL HECHO NO CONSTITUYA UN DELITO DE LOS PREVISTOS EN EL CAP÷TULO SIGUIENTE",254
DELITOS CONTRA LA PROPIEDAD,DA•OS,DA•OS INFORMATICOS,254," AL QUE POR CUALQUIER MEDIO DESTRUYA, ALTERE, INUTILICE O DE CUALQUIER OTRO MODO DA•E LOS DATOS, PROGRAMAS O DOCUMENTOS ELECTR‡NICOS AJENOS, CONTENIDOS EN REDES, SOPORTES O SISTEMAS INFORMATICOS",254 P 2
DELITOS CONTRA LA PROPIEDAD,DA•OS,DA•OS AGRAVADOS,255,"CON EL PROP‡SITO DE IMPEDIR EL LIBRE EJERCICIO DE LA AUTORIDAD O EN VENGANZA POR SUS DETERMINACIONES, BIEN SEA QUE EL DELITO SE COMETA CONTRA FUNCIONARIOS O EMPLEADOS PÈBLICOS O BIEN CONTRA PARTICULARES QUE, COMO TESTIGOS O DE CUALQUIER OTRA MANERA, HAYAN CONTRIBUIDO O PUEDAN CONTRIBUIR A LA APLICACI‡N DE LAS LEYES",255.1
DELITOS CONTRA LA PROPIEDAD,DA•OS,DA•OS AGRAVADOS,255,POR CUALQUIER MEDIO QUE PRODUZCA INFECCI‡N O CONTAGIO EN ANIMALES O PLANTAS,255.2
DELITOS CONTRA LA PROPIEDAD,DA•OS,DA•OS AGRAVADOS,255,"EMPLEANDO SUSTANCIAS VENENOSAS, CORROSIVAS, EXPLOSIVAS O INFLAMABLES",255.3
DELITOS CONTRA LA PROPIEDAD,DA•OS,DA•OS AGRAVADOS,255,EN CUADRILLA O EN DESPOBLADO,255.4
DELITOS CONTRA LA PROPIEDAD,DA•OS,DA•OS AGRAVADOS,255,"SOBRE OBJETOS DE INTERêS CIENT÷FICO, HIST‡RICO, ASISTENCIAL, EDUCATIVO, CULTURAL O ART÷STICO O EN LABORATORIOS, ARCHIVOS, BIBLIOTECAS, MUSEOS, MONUMENTOS O SOBRE UN BIEN DE UTILIDAD SOCIAL",255.5
DELITOS CONTRA LA PROPIEDAD,DA•OS,DA•OS AGRAVADOS,255,"SOBRE MEDIOS O V÷AS DE COMUNICACI‡N O DE TRµNSITO, PUENTES, CANALES, PARQUES, PASEOS U OTROS BIENES DEL ESTADO O BIENES NACIONALES DE USO PÈBLICO",255.6
DELITOS CONTRA LA PROPIEDAD,DA•OS,DA•OS AGRAVADOS,255,MEDIANTE LA DESTRUCCI‡N DE BIENES EN PERJUICIO DE UN ACREEDOR,255.7
DELITOS CONTRA LA PROPIEDAD,DA•OS,DA•OS AGRAVADOS,255,DESTRUYENDO BOSQUES O GRANDES PLANTACIONES,255.8
DELITOS CONTRA LA PROPIEDAD,DA•OS,DA•OS CULPOSOS,255,SI EL AUTOR HUBIESE COMETIDO EL HECHO COMO CONSECUENCIA DE HABER CONSUMIDO ALCOHOL O DROGAS,255 ULTIMO P
DELITOS CONTRA LA PROPIEDAD,INCENDIO Y OTROS ESTRAGOS,INCENDIO,256,"QUIEN CAUSE INCENDIO, PONIENDO EN PELIGRO LA VIDA, LA INTEGRIDAD CORPORAL O EL PATRIMONIO DE OTRO",256
DELITOS CONTRA LA PROPIEDAD,INCENDIO Y OTROS ESTRAGOS,INCENDIO AGRAVADO,256,"CON INTENSI‡N DE LUCRO, EN PROVECHO PROPIO O AJENO",256 N 1
DELITOS CONTRA LA PROPIEDAD,INCENDIO Y OTROS ESTRAGOS,INCENDIO AGRAVADO,256," EN EDIFICIO, ALQUER÷A, CHOZA O ALBERGUE HABITADOS O DESTINADOS A HABITACI‡N",256 N 2
DELITOS CONTRA LA PROPIEDAD,INCENDIO Y OTROS ESTRAGOS,INCENDIO AGRAVADO,256,EN EDIFICIO PÈBLICO O DESTINADO A USO PÈBLICO O A OBRA DE ASISTENCIA SOCIAL O DE CULTURA,256 N 3
DELITOS CONTRA LA PROPIEDAD,INCENDIO Y OTROS ESTRAGOS,INCENDIO AGRAVADO,256,"EN EMBARCACI‡N, AERONAVE, CONVOY O VEH÷CULOS DE TRANSPORTE COLECTIVO",256 N 4
DELITOS CONTRA LA PROPIEDAD,INCENDIO Y OTROS ESTRAGOS,INCENDIO AGRAVADO,256,"EN AEROPUERTO, ESTACI‡N FERROVIARIA O VEH÷CULOS AUTOMOTORES",256 N 5
DELITOS CONTRA LA PROPIEDAD,INCENDIO Y OTROS ESTRAGOS,INCENDIO AGRAVADO,256,"EN ASTILLERO, FµBRICA O TALLER",256  N 6
DELITOS CONTRA LA PROPIEDAD,INCENDIO Y OTROS ESTRAGOS,INCENDIO AGRAVADO,256, EN DEP‡SITO DE SUSTANCIAS EXPLOSIVAS O INFLAMABLES,256 N 7
DELITOS CONTRA LA PROPIEDAD,INCENDIO Y OTROS ESTRAGOS,INCENDIO AGRAVADO,256,EN POZO PETROL÷FERO O GALER÷A DE MINA,256 N 8
DELITOS CONTRA LA PROPIEDAD,INCENDIO Y OTROS ESTRAGOS,INCENDIO AGRAVADO,256,"EN SEMBRADO, CAMPO DE PASTOREO O BOSQUE",256 N 9
DELITOS CONTRA LA PROPIEDAD,INCENDIO Y OTROS ESTRAGOS,ESTRAGOS,257,CAUSAR ESTRAGOS POR MEDIO DE DERRUBE DE UN EDIFICIO,257
DELITOS CONTRA LA PROPIEDAD,INCENDIO Y OTROS ESTRAGOS,ESTRAGOS,257,CAUSAR ESTRAGOS POR MEDIO DE INUNDACIONES,257
DELITOS CONTRA LA PROPIEDAD,INCENDIO Y OTROS ESTRAGOS,ESTRAGOS,257,CAUSAR ESTRAGOS POR MEDIO DE EXPLOSION,257
DELITOS CONTRA LA PROPIEDAD,INCENDIO Y OTROS ESTRAGOS,ESTRAGOS,257, CAUSAR ESTRAGOS POR CUAQUIER AGENTE O MEDIO DE DESTRUCCION  PODER EXPLOSIVO ,257
DELITOS CONTRA LA PROPIEDAD,INCENDIO Y OTROS ESTRAGOS,OBSTRUCCION AL COMBATE DE ESTRAGOS,257," EN EL ACTO DE PRODUCIRSE LA INUNDACI‡N NAUFRAGIO O CUALQUIER OTRO DESASTRE, SUSTRAJEREN, OCULTAREN O INUTILIZAREN MATERIALES, INSTRUMENTOS U OTROS MEDIOS DESTINADOS A IMPEDIR TALES SINIESTROS",257 P 2
DELITOS CONTRA LA PROPIEDAD,INCENDIO Y OTROS ESTRAGOS,OBSTRUCCION AL COMBATE DE INCENDIO,257," EN EL ACTO DE PRODUCIRSE UN INCENDIO, , SUSTRAJEREN, OCULTAREN O INUTILIZAREN MATERIALES, INSTRUMENTOS U DESTINADOS A IMPEDIR TALES SINIESTROS ",257 P 2
DELITOS CONTRA LA PROPIEDAD,INCENDIO Y OTROS ESTRAGOS,MUERTE POR INCENDIO O ESTRAGO,258,DEL INCENDIO O EL ESTRAGO RESULTARE LA  MUERTE DE UNA PERSONA ,258
DELITOS CONTRA LA PROPIEDAD,INCENDIO Y OTROS ESTRAGOS,INCENDIO O ESTRAGO CAUSADO DE MANERA CULPOSA,259,CAUSAR INCENDIOS U OTROS ESTRAGOS DE MANERA CULPOSA,259
DELITOS CONTRA LA PROPIEDAD,INCENDIO Y OTROS ESTRAGOS,MUERTE POR INCENDIO O ESTRAGO CULPOSO,259 P2,DEL INCENDIO O EL ESTRAGO RESULTARE LA  MUERTE DE UNA PERSONA ,259 P2
DELITOS CONTRA LA PROPIEDAD,JUEGOS,OPERACI‡N ILEGAL DE CASINOS O CASAS DE JUEGO,260,"LOS PROPIETARIOS Y LOS ADMINISTRADORES DE CASINOS, CASAS DE JUEGO O DE SUERTE, ENVITE AZAR NO AUTORIZADOS LEGALMENTE",260
DELITOS CONTRA LA PROPIEDAD,JUEGOS,JUEGOS ILEGALES,260 PF,  QUIENES  JUEGUEN EN CASAS DE JUEGOS NO AUTORIZADOS LEGALMENTE,260 PF
DELITOS CONTRA LA PROPIEDAD,JUEGOS,VENTA Y PRODUCION DE LOTERIAS ILEGALES,261,LOS PRODUCTORES Y EXPENDEDORES DE BILLETES DE LOTER÷AS NO AUTORIZADAS LEGALMENTE Y QUIENES EFECTÈEN RIFAS QUE TAMPOCO HAYAN SIDO LEGALMENTE AUTORIZADAS,261
DELITOS CONTRA LA PROPIEDAD,JUEGOS,UTILIZACI‡N DE MEDIOS FRAUDULENTOS EN JUEGOS O RIFAS,261 PF, EN EL JUEGO RIFAS USEN MEDIOS FRAUDULENTOS ,261 PF
DELITOS CONTRA LA PROPIEDAD,DELITOS CONTRA LOS MEDIOS DE COMUNICACI‡N Y OTROS SERVICIOS PÈBLICOS,OBSTACULIZACION DE SERVICIOS FERROVIARIOS,265, IMPEDIR O PERTURBAR EL SERVICIO FERROVIARIO,265
DELITOS CONTRA LA PROPIEDAD,DELITOS CONTRA LOS MEDIOS DE COMUNICACI‡N Y OTROS SERVICIOS PÈBLICOS,OBSTACULIZACION DE SERVICIOS FERROVIARIOS,265,"DESTRUYENDO, DA•ANDO O DESARREGLANDO, TOTAL O PARCIALMENTE, L÷NEA FêRREA, MATERIAL RODANTE O DE TRACCI‡N, OBRA O INSTALACI‡N",265.1
DELITOS CONTRA LA PROPIEDAD,DELITOS CONTRA LOS MEDIOS DE COMUNICACI‡N Y OTROS SERVICIOS PÈBLICOS,OBSTACULIZACION DE SERVICIOS FERROVIARIOS,265,COLOCANDO OBSTµCULOS EN LA V÷A,265.2
DELITOS CONTRA LA PROPIEDAD,DELITOS CONTRA LOS MEDIOS DE COMUNICACI‡N Y OTROS SERVICIOS PÈBLICOS,OBSTACULIZACION DE SERVICIOS FERROVIARIOS,265,TRANSMITIENDO AVISO FALSO ACERCA DEL MOVIMIENTO DE LOS VEH÷CULOS FERROVIARIOS,265.3
DELITOS CONTRA LA PROPIEDAD,DELITOS CONTRA LOS MEDIOS DE COMUNICACI‡N Y OTROS SERVICIOS PÈBLICOS,OBSTACULIZACION DE SERVICIOS FERROVIARIOS,265,PRACTICANDO CUALQUIER OTRO ACTO DEL QUE PUEDA RESULTAR DESASTRE,265.4
DELITOS CONTRA LA PROPIEDAD,DELITOS CONTRA LOS MEDIOS DE COMUNICACI‡N Y OTROS SERVICIOS PÈBLICOS,DESASTRE FERROVIARIO,266,OCASIONANDO DESASTRES EN BASE A LOS HECHOS DEL ART 265 DEL C. P.,266
DELITOS CONTRA LA PROPIEDAD,DELITOS CONTRA LOS MEDIOS DE COMUNICACI‡N Y OTROS SERVICIOS PÈBLICOS,ATENTADO CONTRA EMBARCACIONES O AERONAVES PROPIAS O AJENAS,267,"PONER EN PELIGRO EMBARCACI‡N O AERONAVE, PROPIA O AJENA",267
DELITOS CONTRA LA PROPIEDAD,DELITOS CONTRA LOS MEDIOS DE COMUNICACI‡N Y OTROS SERVICIOS PÈBLICOS,OBSTACULIZACION A LA NAVEGACION ACUATICA,267,ACTO TENDIENTE A IMPEDIR O DIFICULTAR LA NAVEGACI‡N ACUµTICA,267
DELITOS CONTRA LA PROPIEDAD,DELITOS CONTRA LOS MEDIOS DE COMUNICACI‡N Y OTROS SERVICIOS PÈBLICOS,DESASTRE MARITIMO O AEREO,268,"NAUFRAGIO  O VARAMIENTO DE EMBARCACION, O CAIDA O DESTRUCCION DE AERONAVE",268
DELITOS CONTRA LA PROPIEDAD,DELITOS CONTRA LOS MEDIOS DE COMUNICACI‡N Y OTROS SERVICIOS PÈBLICOS,ATENTADO CONTRA  ELTRANSPORTE PUBLICO,269,"EXPONER AL PELIGRO OTRO MEDIO DE TRANSPORTE PUBLICO,IMPIDA DIFICULTE SU FUNCIONAMIENTO",269
DELITOS CONTRA LA PROPIEDAD,DELITOS CONTRA LOS MEDIOS DE COMUNICACI‡N Y OTROS SERVICIOS PÈBLICOS,DESASTRE DE TRANSPORTE PUBLICO,269,SI DEL HECHO RESULTA SINIESTRO,269 P 2
DELITOS CONTRA LA PROPIEDAD,DELITOS CONTRA LOS MEDIOS DE COMUNICACI‡N Y OTROS SERVICIOS PÈBLICOS,MUERTE O LESIONES CAUSADAS POR DELITOS CONTRA LOS MEDIOS DE COMUNICACI‡N Y OTROS SERVICIOS PÈBLCIOS,270 P 1,RELACIONADO CON EL ART÷CULO 135,270 P 1
DELITOS CONTRA LA PROPIEDAD,DELITOS CONTRA LOS MEDIOS DE COMUNICACI‡N Y OTROS SERVICIOS PÈBLICOS,DESTRUCCION O DA•O DEL SERVICIO POSTAL,271 P 1,DESTRUCCION O DA•O DEL SERVICIO POSTAL,271 P 1
DELITOS CONTRA LA PROPIEDAD,DELITOS CONTRA LOS MEDIOS DE COMUNICACI‡N Y OTROS SERVICIOS PÈBLICOS,DESTRUCCION O DA•O DEL SERVICIO TELEGRAFICO,271 P 1,DESTRUCCION O DA•O DEL SERVICIO TELEGRAFICO,271 P 1
DELITOS CONTRA LA PROPIEDAD,DELITOS CONTRA LOS MEDIOS DE COMUNICACI‡N Y OTROS SERVICIOS PÈBLICOS,DESTRUCCION O DA•O DEL SERVICIO TELECOMUNICACIONES,271 P 1,DESTRUCCION O DA•O DEL SERVICIO  TELECOMUNICACIONES,271 P 1
DELITOS CONTRA LA PROPIEDAD,DELITOS CONTRA LOS MEDIOS DE COMUNICACI‡N Y OTROS SERVICIOS PÈBLICOS,DESTRUCCION O DA•O DEL SERVICIO ELECTRICO,271P 1,DESTRUCCION O DA•O DEL SERVICIO ELECTRICO,271P 1
DELITOS CONTRA LA PROPIEDAD,DELITOS CONTRA LOS MEDIOS DE COMUNICACI‡N Y OTROS SERVICIOS PÈBLICOS,INTERRUPCION DEL SERVICIO  DE COMUNICACI‡N,271 P 2, ENTORPEZCA  INTERRUMPA IMPIDA O DIFICULTE SU RESTABLECIMIENTO,271 P 2
DELITOS CONTRA LA PROPIEDAD,DELITOS CONTRA LOS MEDIOS DE COMUNICACI‡N Y OTROS SERVICIOS PÈBLICOS,INTERCEPTACION DE CORRESPONDENCIA PUBLICA,272,"QUIEN COMETIERE A UN CONDUCTOR DE LA CORRESPONDENCIA PUBLICA PARA INTERCEPTARLA O DETENERLA, O PARA APODERARSE DE ELLA O DE CUALQUIER MODO INUTILIZARLA",272
DELITOS CONTRA LA PROPIEDAD,DELITOS CONTRA LOS MEDIOS DE COMUNICACI‡N Y OTROS SERVICIOS PÈBLICOS,PERJUICIO A LAS INSTALACIONES DE SERVICIO PUBLICO,273 P1,"POR CUALQUIER MEDIO, PERJUDICARE LA SEGURIDAD O EL FUNCIONAMIENTO NORMAL DE UN ESTABLECIMIENTO O DE UNA INSTALACI‡N DESTINADA A DISTRIBUIR AL PÈBLICO AGUA, LUZ, ENERG÷A, CALOR U OTRO BIEN DE USO PÈBLICO ",273 P1
DELITOS CONTRA LA PROPIEDAD,DELITOS CONTRA LOS MEDIOS DE COMUNICACI‡N Y OTROS SERVICIOS PÈBLICOS,PERJUCIO A LAS INSTALACIONES DE SERVICIO PUBLICO AGRAVADO,273 P 2,OCASIONARE PERJUICIO A LAS INSTALACIONES   Y  PERJUCIO AL SERVICIO PUBLICO,273 P 2
DELITOS  CONTRA LA FE PUBLICA,"FALSIFICACION DE MONEDAS, BILLETES DE BANCO Y TITULOS VALORES",FALSIFICACI‡N DE MONEDA ,274,"FALSIFIQUE O ALTERE MONEDA NACIONAL O EXTRANJERA DENTRO O FUERA DEL PA÷S, QUE TENGA CURSO LEGAL O COMERCIAL",274 N 1
DELITOS  CONTRA LA FE PUBLICA,"FALSIFICACION DE MONEDAS, BILLETES DE BANCO Y TITULOS VALORES",FALSIFICACI‡N DE MONEDA ,274,A SABIENDAS INTRODUZCA AL PA÷S MONEDA FALSIFICADA O ALTERADA QUE IMITE LA QUE TENGA CURSO LEGAL EN LA REPÈBLICA,274 N 2
DELITOS  CONTRA LA FE PUBLICA,"FALSIFICACION DE MONEDAS, BILLETES DE BANCO Y TITULOS VALORES",FALSIFICACI‡N DE MONEDA ,274," A SABIENDAS, ADQUIERA O RECIBA MONEDAS FALSIFICADAS O ALTERADAS Y LAS PONGA DE CUALQUIER MODO EN CIRCULACI‡N",274 N 3
DELITOS  CONTRA LA FE PUBLICA,"FALSIFICACION DE MONEDAS, BILLETES DE BANCO Y TITULOS VALORES",CERCENAMIENTO DE MONEDA,275,CERCENE MONEDAS LEG÷TIMAS O A SABIENDAS INTRODUZCA AL PA÷S MONEDAS CERCENADAS O LAS PONE EN CIRCULACI‡N,275
DELITOS  CONTRA LA FE PUBLICA,"FALSIFICACION DE MONEDAS, BILLETES DE BANCO Y TITULOS VALORES",FALSIFICACION DE MONEDA,276,"HABIENDO RECIBIDO DE BUENA FE MONEDAS FALSAS, ALTERADAS O CERCENADAS LAS PONE EN CIRCULACI‡N SABIENDO QUE SON ILEG÷TIMAS",276
DELITOS  CONTRA LA FE PUBLICA,"FALSIFICACION DE MONEDAS, BILLETES DE BANCO Y TITULOS VALORES",FALSIFICACION DE BILLETES DE BANCO O TITULOS VALORES NACIONALES,277,"PARA LOS EFECTOS DE LOS TRES ART÷CULOS PRECEDENTES SE EQUIPARA A LA FALSIFICACI‡N O ALTERACI‡N DE MONEDAS, LA DE LOS BILLETES DE BANCO LEGALMENTE AUTORIZADOS, DE LOS T÷TULOS Y CUPONES DE LA DEUDA PÈBLICA NACIONAL O MUNICIPAL, DE LOS GIROS O LIBRANZAS DEL TESORO DEL ESTADO O DEL MUNICIPIO Y DE LOS T÷TULOS, CêDULAS O ACCIONES EMITIDOS POR LOS BANCOS O COMPA•÷AS AUTORIZADAS PARA ELLO RELACCIONADO CON EL ART 274",277
DELITOS  CONTRA LA FE PUBLICA,"FALSIFICACION DE MONEDAS, BILLETES DE BANCO Y TITULOS VALORES","FALSIFICACION DE MONEDAS, BILLETES DE BANCO O TITULOS VALORES EXTRANJEROS QUE NO TENGAN CURSO LEGAL",278,"LA FALSIFICACI‡N, CERCENAMIENTO O ALTERACI‡N DE MONEDAS O BILLETES EXTRANJEROS QUE NO TENGAN CURSO LEGAL EN EL REPÈBLICA O DE T÷TULOS-VALORES, T÷TULOS DE LA DEUDA PÈBLICA Y DEMµS DOCUMENTOS DE CRêDITO EXTRANJEROS A QUE SE REFIERE EL ART÷CULO ANTERIOR",278
